Actual,Predictions
[8],"[1.4921817e-03 1.2841543e-04 1.2177821e-03 1.4274941e-03 2.0369936e-05
 1.1180220e-04 1.0936047e-01 2.1875708e-07 8.8570112e-01 5.4019073e-04]"
[1],"[7.3810937e-05 9.9983037e-01 2.4121061e-07 3.7358251e-07 2.7384621e-08
 2.3182542e-08 1.0135810e-06 2.7508290e-07 3.0952568e-05 6.3019004e-05]"
[4],"[0.22972777 0.04164914 0.41568616 0.06248883 0.01229426 0.03998776
 0.06156878 0.0223907  0.1135363  0.00067032]"
[5],"[1.9913116e-04 4.9416227e-03 3.4740288e-03 2.4382547e-01 1.5688778e-03
 5.4378051e-01 1.8313311e-01 1.8841559e-02 8.3320723e-05 1.5239534e-04]"
[9],"[6.7073660e-04 3.1091869e-04 5.1822695e-07 7.4910321e-07 1.4846892e-06
 4.2206651e-08 3.2391239e-07 6.1493658e-08 1.7790312e-04 9.9883729e-01]"
[4],"[9.9440360e-01 1.5033691e-05 2.3484044e-03 1.0742329e-03 9.2980493e-04
 3.6078574e-05 8.4211584e-05 1.2504472e-04 7.1187521e-04 2.7164991e-04]"
[7],"[2.9366708e-04 2.3035327e-05 2.8195844e-03 5.0253427e-04 6.7056608e-03
 1.5405864e-03 2.2452401e-03 9.8456824e-01 1.5248314e-06 1.2998481e-03]"
[1],"[4.7251256e-03 2.1448933e-01 9.5836622e-06 1.3040420e-05 6.9975191e-05
 1.3314775e-05 7.5325435e-05 3.1724761e-05 2.9649222e-01 4.8408040e-01]"
[4],"[6.7010755e-05 4.3974771e-07 1.0426628e-03 1.3054203e-03 9.9500412e-01
 1.2810223e-03 1.1869516e-03 1.0037255e-04 5.5041673e-06 6.4437313e-06]"
[5],"[1.1355437e-04 1.2192276e-06 1.3729556e-02 4.6258453e-02 1.3951984e-01
 6.4357454e-01 5.5241365e-02 1.0155586e-01 1.7529221e-06 3.8110513e-06]"
[3],"[0.05287969 0.05268201 0.4750457  0.09446793 0.00764795 0.07669008
 0.11039453 0.03154548 0.06326822 0.03537842]"
[1],"[2.1614134e-04 5.6157921e-02 1.0375987e-04 2.8431910e-05 2.4900635e-05
 2.4694489e-05 4.6378846e-04 5.6249894e-05 2.3420162e-03 9.4058210e-01]"
[2],"[0.01163062 0.00236928 0.07314249 0.39822406 0.01152133 0.05092946
 0.05953203 0.12562032 0.2576526  0.00937783]"
[6],"[1.0418007e-03 6.6688209e-04 3.5097498e-02 1.5439170e-03 9.4179139e-03
 3.3202756e-04 9.4800562e-01 2.0133988e-03 5.0040329e-04 1.3804703e-03]"
[4],"[5.8208860e-04 9.0199886e-05 1.4067757e-03 1.4266198e-03 8.4545434e-01
 4.2114677e-03 1.3655074e-01 6.8897246e-03 1.0955713e-04 3.2786152e-03]"
[7],"[1.3821781e-05 3.7314572e-07 4.7973144e-06 2.7101788e-07 9.6601936e-05
 4.7436922e-07 1.1157036e-07 9.9985063e-01 2.2144013e-08 3.2875523e-05]"
[1],"[3.0865017e-04 9.4429886e-01 2.8787046e-05 2.9772919e-04 1.8261525e-06
 6.2184881e-05 8.2265042e-06 3.6764104e-05 5.2282065e-02 2.6749671e-03]"
[5],"[0.00170432 0.00217981 0.07759895 0.43746662 0.02750546 0.2607673
 0.18835816 0.00124243 0.00163808 0.00153893]"
[9],"[7.04324157e-06 3.42979736e-04 2.13149387e-09 6.87222155e-08
 3.84791310e-09 3.55369778e-09 1.44427865e-08 1.07859970e-08
 9.88603919e-04 9.98661280e-01]"
[3],"[4.2370000e-04 1.6960538e-04 3.2898521e-01 1.4527184e-01 4.5679355e-01
 1.3548602e-02 1.3674944e-02 1.0035148e-02 3.0555805e-02 5.4162368e-04]"
[1],"[8.0423557e-10 9.9875796e-01 3.0039129e-14 2.0375788e-15 5.5745603e-14
 3.1407030e-14 7.8285267e-15 2.5045994e-13 4.0470467e-09 1.2420624e-03]"
[4],"[1.6710986e-01 1.1428789e-04 3.0843967e-01 1.5238342e-03 4.9942690e-01
 6.9954293e-04 9.7511994e-04 1.5627896e-02 5.8179004e-03 2.6494480e-04]"
[8],"[7.0318405e-04 1.8052776e-04 5.3071594e-06 2.0413492e-05 4.2403796e-09
 1.5179535e-06 3.6994548e-04 3.3784244e-07 9.9871814e-01 5.6436880e-07]"
[7],"[4.63694851e-05 2.41833986e-05 1.33304656e-01 1.48600023e-02
 1.16714099e-02 1.01614736e-01 5.36129158e-03 7.33101547e-01
 3.13416209e-08 1.58617513e-05]"
[7],"[1.21036166e-04 2.38908149e-04 8.50089081e-03 6.14383770e-03
 6.56586257e-04 2.41850074e-02 4.30368027e-03 9.55826402e-01
 8.48160823e-07 2.28362151e-05]"
[0],"[4.7000479e-02 8.4330332e-01 1.9433948e-05 3.0506772e-06 2.8748671e-05
 5.1111425e-07 6.3566958e-06 2.8722950e-06 1.6038492e-02 9.3596771e-02]"
[4],"[1.5869047e-02 6.3027692e-06 3.3713013e-02 4.7484604e-03 8.7449616e-01
 6.3827015e-02 2.3869313e-04 7.0898188e-03 8.1284043e-06 3.2970354e-06]"
[3],"[4.6777466e-05 8.2208106e-05 3.2642588e-02 6.9016740e-02 3.0633383e-03
 7.9445744e-01 1.2203109e-03 9.9404775e-02 9.1417714e-06 5.6722751e-05]"
[4],"[0.5957392  0.00199004 0.06392642 0.00231358 0.13906959 0.00078702
 0.00075988 0.00214487 0.1902403  0.00302922]"
[6],"[3.7788352e-04 1.5947413e-05 1.5405506e-01 5.3791706e-03 2.9532213e-02
 1.6543071e-03 8.0828625e-01 5.0904491e-04 1.3383699e-04 5.6250970e-05]"
[7],"[3.4844622e-04 8.7771763e-04 6.2422140e-04 4.0837638e-03 1.1016954e-02
 6.7444303e-04 1.8623123e-05 9.8222315e-01 2.1333979e-06 1.3056009e-04]"
[7],"[2.8316370e-05 1.0051142e-06 2.7261066e-04 2.5865628e-04 1.7109298e-04
 2.7874602e-02 7.7973682e-06 9.7115976e-01 1.9836524e-09 2.2609445e-04]"
[5],"[1.1693506e-02 1.0778933e-04 8.8410264e-01 1.8791148e-02 1.7282136e-02
 2.4185913e-02 1.4695656e-04 4.2524248e-02 2.1323042e-04 9.5241214e-04]"
[4],"[1.8340765e-04 4.9243079e-07 9.5908483e-03 4.9427664e-03 9.7363800e-01
 4.3597841e-03 1.8024805e-03 5.4574488e-03 4.0373375e-06 2.0850854e-05]"
[4],"[8.6663485e-06 3.2315489e-07 2.0302899e-02 5.1015612e-02 8.0677217e-01
 3.2653783e-02 8.8218391e-02 1.0175880e-03 6.4251185e-06 4.1445919e-06]"
[4],"[2.1499433e-03 2.5417400e-04 2.1692306e-02 2.3670269e-02 9.1215563e-01
 6.1988579e-03 2.1981241e-03 1.8132414e-03 2.8749464e-02 1.1180233e-03]"
[3],"[1.3587157e-02 1.2319978e-05 3.7137888e-05 6.2798567e-02 1.7141224e-03
 3.3286458e-03 2.5530971e-05 8.9283347e-01 1.0166799e-03 2.4646368e-02]"
[6],"[5.7531929e-10 3.1654874e-09 3.0314121e-05 1.8769092e-06 4.3797867e-05
 5.2411352e-08 9.9992406e-01 1.0047627e-08 6.8184587e-09 1.4427190e-08]"
[6],"[3.8740186e-06 6.4362199e-03 1.3500736e-04 5.9254941e-02 2.6114413e-04
 3.2592050e-03 9.2931515e-01 3.6345833e-04 3.0911287e-05 9.4009738e-04]"
[1],"[2.65424070e-03 9.69181061e-01 1.92934443e-04 5.03433985e-05
 2.28952149e-06 1.48819265e-06 2.42054695e-04 1.14737169e-07
 1.10149325e-04 2.75652651e-02]"
[9],"[8.7405024e-03 7.4679814e-03 9.0788726e-06 4.2819294e-05 3.3858931e-05
 3.8100379e-06 2.2231736e-05 3.3020726e-05 8.5936841e-03 9.7505307e-01]"
[9],"[1.3630318e-03 3.7335601e-02 6.4055443e-05 3.1442412e-06 3.8638441e-06
 6.4417856e-07 1.1996733e-05 9.7444599e-06 2.4793329e-04 9.6095997e-01]"
[7],"[1.1177897e-03 4.6904283e-04 7.6691520e-01 4.0511988e-02 9.8004574e-03
 4.6405070e-03 3.0368494e-02 1.4572099e-01 2.6475027e-05 4.2908572e-04]"
[9],"[1.5523950e-04 1.4367209e-04 2.0104842e-07 1.6692540e-07 2.7047045e-10
 8.0338701e-08 6.3746497e-09 4.4307302e-07 4.5937372e-06 9.9969554e-01]"
[4],"[0.00424688 0.00178777 0.08475468 0.00263118 0.80707246 0.00251861
 0.07475497 0.01509181 0.00125632 0.00588544]"
[3],"[1.5774433e-04 5.8099828e-03 6.4090669e-02 1.5306246e-01 1.9333528e-01
 2.9020309e-01 1.5200194e-02 2.7371344e-01 8.8341105e-05 4.3387497e-03]"
[2],"[1.1633592e-04 2.0299937e-07 9.1358411e-01 1.5408714e-02 4.0050972e-02
 9.5255906e-03 1.8355934e-02 2.9198481e-03 3.7372218e-05 8.1070300e-07]"
[9],"[5.6420534e-04 4.6907028e-04 4.5806635e-07 5.0193953e-06 6.6674335e-07
 5.5986720e-07 2.4671940e-06 6.9508787e-06 3.7989957e-07 9.9895030e-01]"
[8],"[2.1158699e-03 2.5084678e-03 2.0905633e-02 6.8505066e-03 2.0153677e-02
 3.6143934e-04 8.5940771e-02 8.5262844e-04 8.5472614e-01 5.5848793e-03]"
[5],"[1.7445808e-06 1.7386413e-06 2.3046803e-05 1.8397985e-03 1.4487075e-08
 9.9702495e-01 4.5580606e-07 1.1010398e-03 4.8812904e-10 7.1253912e-06]"
[0],"[1.6485268e-01 2.8943707e-05 1.8796914e-04 6.3504624e-05 1.3182215e-04
 1.2634516e-05 5.4234242e-06 9.2723525e-07 8.3470088e-01 1.5230081e-05]"
[6],"[1.4363400e-06 6.6477063e-05 6.3032618e-05 2.8821225e-05 2.1684396e-05
 3.6528508e-08 9.9980801e-01 1.4357792e-07 9.5314658e-07 9.4495344e-06]"
[9],"[4.5002723e-04 1.1460716e-03 1.4311561e-07 5.8211447e-07 2.1805042e-06
 1.8436891e-08 1.1561479e-08 2.8765041e-06 2.4733732e-03 9.9592471e-01]"
[0],"[9.9650228e-01 8.2956045e-05 1.0861927e-04 1.0217726e-05 1.4487500e-05
 2.1750617e-05 8.0339641e-06 1.2472253e-04 3.0099154e-03 1.1700775e-04]"
[9],"[4.09426912e-06 1.76438794e-03 8.03244333e-08 4.77457576e-08
 1.65547317e-06 1.87754239e-07 1.02148761e-07 6.75792853e-06
 1.16830904e-07 9.98222530e-01]"
[7],"[8.8017591e-04 1.2386342e-03 2.2317791e-02 5.9813326e-03 3.7116737e-05
 8.9655071e-03 6.9376663e-05 9.5185101e-01 3.6799334e-04 8.2910042e-03]"
[8],"[6.5937405e-04 1.1280716e-03 5.1964062e-06 1.0948462e-05 2.7414269e-05
 2.4689296e-06 3.8007024e-06 1.3993675e-06 9.9814975e-01 1.1483719e-05]"
[5],"[0.11042868 0.00047526 0.25050962 0.01202652 0.08977226 0.14015779
 0.04072996 0.01029699 0.34060767 0.0049952 ]"
[4],"[8.2846582e-03 1.8079272e-04 6.0405475e-01 6.5413346e-03 2.4142075e-01
 3.4038841e-03 1.0131775e-01 3.1334367e-02 3.3916210e-04 3.1225642e-03]"
[4],"[1.9738211e-03 1.4795894e-04 3.5864953e-02 1.9676901e-02 8.8657391e-01
 1.7275585e-02 1.6422283e-02 1.8649120e-02 2.8637466e-03 5.5171369e-04]"
[9],"[5.1682841e-06 3.9096281e-04 4.7607034e-07 9.7757663e-07 5.8686769e-08
 4.0438567e-07 3.9998406e-07 3.6047795e-06 1.7475836e-04 9.9942315e-01]"
[4],"[0.09927041 0.00206462 0.06812771 0.05744739 0.05520863 0.0066655
 0.00263782 0.00158329 0.70224017 0.00475439]"
[2],"[2.8768671e-04 5.1932957e-06 7.1498364e-01 3.8554601e-03 2.4751553e-03
 1.0703466e-03 2.7718788e-01 1.1492695e-05 1.8159797e-05 1.0500291e-04]"
[6],"[4.01612790e-03 5.84962312e-04 1.07397154e-01 1.13633931e-01
 3.20513487e-01 3.86313610e-02 3.87334377e-01 2.39747670e-02
 1.08618384e-04 3.80528625e-03]"
[6],"[7.9692589e-05 2.7058173e-02 6.6574634e-04 4.9003065e-03 2.3442216e-04
 2.1705530e-03 5.5602212e-02 9.1531184e-03 2.0046144e-04 8.9993525e-01]"
[9],"[1.7791735e-04 8.1744517e-04 1.2959958e-04 6.2935404e-04 5.1438510e-06
 2.0692775e-04 2.8728141e-04 7.1779403e-05 4.4116341e-06 9.9767011e-01]"
[9],"[3.6962000e-08 2.6908825e-04 1.1574050e-11 1.7763970e-09 3.3714691e-11
 1.2198815e-09 8.0727071e-11 4.3614429e-10 6.4348723e-07 9.9973029e-01]"
[7],"[4.9982759e-06 2.9444328e-08 2.6114620e-05 2.2658934e-07 2.4570420e-03
 8.2476856e-07 4.5307409e-08 9.9751067e-01 2.2535630e-10 7.8043225e-09]"
[9],"[1.2490534e-06 5.7598302e-04 5.7584815e-10 9.3174668e-09 5.7035637e-10
 2.6954285e-09 5.3882894e-09 1.2486757e-08 1.0190536e-05 9.9941254e-01]"
[9],"[2.7731623e-08 4.3652628e-07 1.4092212e-13 1.3402541e-12 2.2765181e-14
 1.6129959e-12 3.6053013e-15 3.1712952e-11 2.7928220e-09 9.9999952e-01]"
[0],"[0.50643694 0.00287191 0.34738514 0.00204119 0.00514581 0.00385921
 0.08708541 0.03698713 0.00766343 0.00052384]"
[5],"[1.0949837e-02 1.5689161e-03 4.4612798e-01 2.5440887e-02 3.0808938e-03
 3.6119279e-01 9.6355207e-02 5.1445380e-02 2.1069925e-04 3.6273629e-03]"
[1],"[6.5586028e-07 9.9711156e-01 6.7172380e-08 7.7124049e-08 5.5853480e-08
 4.9740288e-07 1.3248771e-07 4.3900897e-08 4.7147753e-07 2.8864115e-03]"
[1],"[1.75354508e-05 9.98386025e-01 1.76053236e-05 3.08439558e-05
 4.07386040e-07 1.64148823e-05 1.04505096e-04 2.75490111e-05
 1.24873972e-04 1.27412984e-03]"
[8],"[4.3944082e-01 2.5275854e-02 5.4728915e-04 2.1511808e-04 2.3734136e-04
 6.4346634e-05 6.0769846e-05 7.3084922e-04 5.2834731e-01 5.0803348e-03]"
[6],"[3.1907322e-05 2.5143698e-04 1.2109217e-02 3.5543158e-05 8.4257516e-04
 1.5970909e-06 9.8670852e-01 1.1432059e-05 1.0283076e-06 6.6186276e-06]"
[9],"[1.2978380e-07 1.4623505e-04 4.9397647e-10 4.4565831e-09 9.0774315e-12
 4.4218151e-10 1.8279944e-09 5.2346206e-08 2.0724028e-07 9.9985337e-01]"
[9],"[7.1760645e-05 5.7442419e-05 1.5275184e-07 9.2372477e-07 4.9414507e-06
 6.6060252e-08 5.6425895e-09 2.8567822e-04 4.1490137e-03 9.9542999e-01]"
[5],"[7.6883857e-04 2.8348246e-03 7.4695162e-03 3.2492504e-02 5.6910091e-03
 8.9681226e-01 1.5075842e-02 9.7932490e-03 6.7186421e-03 2.2343284e-02]"
[6],"[4.4016173e-07 8.7568806e-06 5.3736819e-03 7.4265624e-04 1.2900982e-03
 8.7462395e-06 9.9218398e-01 2.0175872e-04 5.8134390e-07 1.8927666e-04]"
[5],"[4.5715715e-04 1.8210202e-03 2.1031335e-02 3.0080414e-01 6.2370242e-04
 6.2934786e-01 1.5138113e-03 2.9137315e-02 1.0062216e-03 1.4257396e-02]"
[5],"[4.2796103e-04 2.3218773e-02 1.7905677e-02 1.4535737e-01 1.7222076e-03
 2.0437993e-01 4.0765882e-01 4.1859648e-03 2.6842716e-04 1.9487488e-01]"
[9],"[4.2281081e-07 4.5242887e-06 5.4391758e-09 4.6433848e-09 5.1782201e-10
 1.1915018e-08 3.0653575e-09 2.0272837e-09 3.3634374e-04 9.9965870e-01]"
[7],"[8.4091307e-06 3.5934772e-06 3.7764534e-03 4.1755950e-03 6.9751054e-02
 4.2848918e-03 1.6610050e-03 9.1621661e-01 2.4029414e-06 1.1993740e-04]"
[9],"[4.5015989e-03 3.2739008e-03 1.8198747e-05 2.3948875e-05 7.1296340e-06
 1.6251272e-04 3.1117350e-04 7.3748270e-06 2.4392616e-03 9.8925495e-01]"
[4],"[3.4410589e-06 8.7670668e-07 5.3844447e-03 1.9713455e-04 9.8345172e-01
 6.6543603e-04 7.8152436e-05 1.0217973e-02 1.5474085e-07 6.7498752e-07]"
[5],"[7.27473962e-05 2.53918188e-06 3.96673262e-01 1.56558946e-01
 3.50384086e-01 9.26993415e-02 8.52889963e-04 1.06817686e-04
 2.30649859e-03 3.42937536e-04]"
[4],"[7.5750373e-04 5.0134588e-07 2.7851058e-02 1.8728926e-03 9.4620001e-01
 5.5269757e-03 5.2350265e-04 1.7050045e-02 1.1685653e-05 2.0574557e-04]"
[3],"[8.2786148e-04 4.0933347e-04 4.9374313e-03 9.8860808e-02 5.6488132e-03
 9.4484501e-02 1.5163812e-03 6.7182535e-01 3.1545328e-06 1.2148641e-01]"
[3],"[2.9729744e-02 1.1339096e-03 1.4653763e-01 4.3659654e-01 6.3284397e-02
 3.5358097e-02 2.8194705e-04 1.7700356e-01 2.9315514e-02 8.0758661e-02]"
[9],"[1.9950575e-04 2.3481991e-05 7.5394134e-08 1.1396470e-07 2.6730239e-08
 2.7439338e-08 2.7621796e-09 1.0226199e-05 1.4596522e-03 9.9830687e-01]"
[8],"[2.1733427e-05 6.8514955e-06 3.4751270e-08 3.3175898e-08 5.2467173e-09
 2.0369364e-09 2.4438727e-08 2.0314466e-09 9.9993801e-01 3.3299762e-05]"
[8],"[4.9993604e-02 6.4437982e-04 1.6252886e-03 1.1731225e-04 5.9297786e-04
 2.9485194e-05 1.2370264e-04 1.2030537e-04 9.4318348e-01 3.5693694e-03]"
[3],"[3.2632858e-03 1.6207975e-06 2.9859444e-01 1.5215802e-01 1.9036104e-01
 1.7780845e-01 5.2156363e-02 1.2520663e-01 1.3309819e-04 3.1706237e-04]"
[4],"[6.3517562e-04 6.5074023e-06 5.7200333e-03 1.8516424e-03 3.1591764e-01
 2.7715790e-03 5.2547868e-05 6.7267787e-01 1.6754746e-06 3.6530575e-04]"
[8],"[2.5005875e-05 2.4658188e-05 3.7565353e-08 9.3942177e-08 1.9907665e-08
 7.1172219e-09 4.4982652e-08 2.6813842e-08 9.9991751e-01 3.2543809e-05]"
[4],"[1.07265415e-03 2.30421642e-06 1.28888085e-01 4.48320583e-02
 5.95520794e-01 6.46274015e-02 1.08418735e-02 1.53657004e-01
 8.59956344e-06 5.49186894e-04]"
[0],"[8.5167128e-01 2.0171514e-02 1.0050195e-02 2.5630037e-05 8.5002757e-06
 3.5138175e-05 6.1021143e-05 5.9396129e-06 1.1771364e-01 2.5713362e-04]"
[4],"[2.0806908e-03 5.3720346e-06 9.5835817e-01 4.3016422e-04 3.2495871e-02
 5.0401001e-04 5.8413548e-03 2.6065312e-04 2.3140768e-05 6.1808714e-07]"
[0],"[8.8749534e-01 4.1571401e-02 1.9574132e-02 1.8320581e-03 2.0915079e-03
 8.0713897e-04 3.4548787e-03 3.9726137e-03 1.1313034e-03 3.8069561e-02]"
[7],"[2.84055914e-05 1.76128822e-06 1.20820114e-04 1.88017104e-04
 1.43801255e-04 1.58429518e-03 6.88363286e-08 9.97887909e-01
 1.48454802e-07 4.47027633e-05]"
[2],"[1.3226968e-01 2.4185378e-04 6.2974566e-01 9.0003973e-03 9.0839818e-02
 4.0478832e-03 6.4813338e-02 7.6299137e-04 6.7561746e-02 7.1669673e-04]"
[8],"[0.00430335 0.00429506 0.01030803 0.00487381 0.03897366 0.00141292
 0.00393164 0.00181843 0.6210174  0.30906573]"
[0],"[1.4975940e-01 7.2205342e-02 1.7335180e-05 2.4390843e-05 5.6528870e-07
 3.5401611e-06 2.2567256e-06 1.2933838e-04 2.3028590e-03 7.7555501e-01]"
[2],"[5.6963498e-03 5.0002399e-07 8.8748825e-01 7.7121980e-02 2.0889217e-02
 1.9892657e-03 6.4102551e-03 3.6573908e-04 3.4655772e-05 3.8358453e-06]"
[0],"[9.0638679e-01 8.7714233e-02 6.5929937e-04 6.3705863e-04 7.6035421e-06
 8.4473089e-05 1.4336068e-03 1.2070917e-07 1.3887383e-03 1.6881194e-03]"
[7],"[1.0102655e-04 1.5518513e-06 7.1803188e-05 3.7027759e-04 4.6544508e-03
 2.2778890e-04 2.9158630e-06 9.9452037e-01 2.8091445e-06 4.7104142e-05]"
[4],"[2.3332814e-05 5.2119344e-09 7.5797532e-03 2.0552045e-04 9.8852354e-01
 5.8452768e-04 2.5151757e-04 2.8317040e-03 5.3988092e-08 7.3054103e-08]"
[0],"[0.88796115 0.00632551 0.00465612 0.01092484 0.01570822 0.0039959
 0.00223641 0.03198351 0.02356827 0.01264008]"
[6],"[1.9434733e-06 3.6737699e-06 1.1290692e-03 2.8232345e-04 3.3902845e-04
 7.1794530e-06 9.9820256e-01 7.8854288e-07 2.7369089e-05 6.2181775e-06]"
[3],"[1.6324520e-02 1.9993236e-05 9.7047025e-01 5.2402741e-03 9.6967042e-04
 5.4451422e-04 5.9661232e-03 3.1465132e-04 1.0435841e-04 4.5587029e-05]"
[3],"[9.14882185e-05 5.92019569e-06 9.32762921e-02 1.18709825e-01
 6.69709921e-01 3.23228128e-02 3.20090652e-02 5.37651330e-02
 4.47648426e-06 1.05073173e-04]"
[1],"[7.3428906e-04 8.1124794e-01 7.7069867e-03 3.5120618e-05 2.5949868e-07
 7.6207143e-05 1.7903063e-01 7.5143595e-05 7.5112289e-04 3.4236879e-04]"
[7],"[1.28522434e-03 3.04883672e-03 7.42292047e-01 1.37239425e-02
 8.27914625e-02 2.84731612e-02 7.15227332e-03 1.21044785e-01
 7.72858912e-05 1.10953828e-04]"
[4],"[5.3691911e-05 1.5300784e-06 4.1594803e-02 7.4081554e-04 9.4131649e-01
 8.2773424e-04 4.6045114e-03 1.0812654e-02 5.6983242e-07 4.7211270e-05]"
[6],"[4.9792868e-07 1.0770064e-07 9.0237270e-04 1.6030793e-04 3.1615898e-02
 1.9497513e-05 9.6700335e-01 1.8016378e-04 2.4542015e-07 1.1758135e-04]"
[5],"[1.20115466e-02 1.18849712e-04 6.99850470e-02 6.18336052e-02
 1.96309969e-01 4.09866832e-02 5.48429608e-01 1.24703359e-03
 1.14290655e-04 6.89634457e-02]"
[0],"[6.5535265e-01 1.1012826e-02 5.2144233e-02 6.9877980e-03 2.1376922e-03
 2.9891828e-04 1.0485290e-01 8.5803232e-04 1.6284847e-01 3.5064586e-03]"
[4],"[1.9339586e-03 3.1277974e-05 1.5250766e-01 1.1792569e-02 3.2376146e-01
 6.8957349e-03 4.8109517e-01 1.3404500e-02 1.3830516e-03 7.1946126e-03]"
[9],"[3.6682952e-03 2.5264220e-02 2.9913438e-02 1.4171557e-04 4.5351814e-03
 1.3720756e-03 2.4216855e-02 2.7858838e-02 1.2332458e-03 8.8179618e-01]"
[5],"[4.7230506e-06 3.6815793e-06 3.7295822e-02 4.5014374e-02 1.9342111e-01
 6.4429295e-01 6.8050392e-02 1.1795034e-02 7.0280595e-07 1.2118062e-04]"
[6],"[1.0939625e-07 2.7174328e-06 1.3326799e-06 3.4356108e-05 1.0014248e-05
 9.8489124e-07 9.9983084e-01 2.0752634e-07 4.5999423e-07 1.1898153e-04]"
[6],"[3.2444425e-06 5.9261788e-06 2.0406912e-03 1.6116062e-03 3.6785237e-03
 1.2654511e-04 9.9189430e-01 5.9767754e-04 2.3635278e-07 4.1208001e-05]"
[3],"[0.07609461 0.03952277 0.01101777 0.43724832 0.04310621 0.03905318
 0.00046277 0.3491047  0.00062707 0.00376259]"
[0],"[0.5708001  0.00478688 0.04485421 0.00514039 0.00332116 0.00157778
 0.02239958 0.00684853 0.15809326 0.18217811]"
[5],"[4.8442867e-02 6.4561968e-06 5.2218903e-03 3.6479884e-01 2.8666727e-02
 3.6828482e-01 9.1102171e-05 1.8360731e-01 8.6245534e-04 1.7639484e-05]"
[2],"[1.28879445e-02 2.31542927e-03 4.15691137e-02 1.50678717e-02
 8.56315672e-01 4.87271789e-03 3.81805992e-04 5.83143868e-02
 3.83550278e-03 4.43961006e-03]"
[6],"[1.7219692e-02 4.1441135e-02 1.5412347e-02 9.3544662e-02 1.0570871e-01
 4.8528578e-02 3.4829882e-01 2.6935393e-01 2.4285361e-04 6.0249195e-02]"
[3],"[1.1058791e-03 2.3084649e-05 7.9705633e-02 6.8563908e-01 1.7558584e-01
 4.9119920e-02 4.8328154e-03 3.9558962e-04 3.3037087e-03 2.8847437e-04]"
[3],"[1.1241682e-03 4.3420947e-05 2.4142531e-01 5.5131018e-01 1.4813492e-01
 2.2778239e-02 1.6636483e-02 1.0774238e-02 4.4630724e-04 7.3267226e-03]"
[8],"[6.3878216e-02 3.6694806e-02 8.0443723e-03 2.4346320e-04 4.7339380e-04
 1.0722831e-04 1.9314603e-03 1.2229631e-02 8.3495170e-01 4.1445758e-02]"
[0],"[3.0880877e-01 1.5186334e-04 3.9793793e-03 1.1778515e-03 5.1549715e-03
 6.2205800e-04 2.4009979e-04 4.4014226e-04 6.7637289e-01 3.0520316e-03]"
[8],"[1.9351192e-02 8.0636501e-01 1.4922072e-03 3.2584861e-04 1.4877303e-08
 1.1408821e-05 3.4907695e-03 7.1713563e-05 1.6842480e-01 4.6702460e-04]"
[5],"[2.9161654e-03 2.2557547e-04 5.4025032e-02 4.8867610e-01 1.9511220e-01
 9.9483229e-02 7.1801728e-04 1.5587814e-01 9.0655667e-06 2.9565636e-03]"
[4],"[2.1593060e-05 3.6611880e-07 4.3890807e-03 3.6307450e-03 9.8677933e-01
 1.9881914e-03 2.7304310e-03 4.0646867e-04 4.2387996e-06 4.9570604e-05]"
[2],"[1.89629500e-04 2.52305284e-07 6.09917581e-01 3.08486720e-04
 3.88020068e-01 5.24077972e-04 1.20767705e-04 9.18718986e-04
 2.47097518e-07 1.93543485e-07]"
[9],"[6.8646714e-06 4.1698091e-04 2.0202655e-05 2.2498980e-06 4.2185806e-07
 1.0582113e-06 8.2155162e-07 2.4232031e-06 3.1856657e-06 9.9954575e-01]"
[5],"[3.9413295e-04 1.9778343e-05 9.5288798e-02 3.1184983e-01 1.7937073e-01
 1.8570121e-01 4.5300402e-02 1.8110904e-01 6.7068540e-05 8.9898525e-04]"
[0],"[9.9744177e-01 2.0638756e-03 2.1929250e-04 9.5744167e-07 1.4728950e-06
 1.9114822e-07 1.3338489e-06 2.6017906e-07 2.3897507e-04 3.1986983e-05]"
[5],"[2.08051759e-04 4.16369476e-05 1.30504565e-02 1.15839280e-01
 4.00924915e-03 8.36711705e-01 6.22154353e-03 2.33740546e-02
 8.28687371e-06 5.35835687e-04]"
[4],"[1.1693474e-03 1.2577984e-04 1.6521726e-02 3.6076831e-03 8.8065696e-01
 8.0539756e-02 7.3749823e-03 8.0931857e-03 2.5296920e-05 1.8852983e-03]"
[8],"[1.27035717e-03 1.18681295e-02 1.34466347e-04 1.10532965e-04
 2.95471691e-04 4.64039404e-05 4.32574365e-04 2.85680053e-05
 9.85467076e-01 3.46453249e-04]"
[2],"[8.1629294e-04 7.8034312e-02 2.1183486e-01 1.1627217e-02 2.6994762e-03
 5.2220985e-02 9.7974774e-04 6.2711632e-01 9.8833079e-05 1.4572038e-02]"
[7],"[0.02828252 0.0308891  0.24425113 0.01529216 0.05888243 0.00182868
 0.00171943 0.40288985 0.21410958 0.00185515]"
[6],"[2.7133380e-03 1.6863010e-04 7.5494558e-02 9.0683019e-03 1.4898837e-02
 9.0126874e-04 8.9317989e-01 8.9589774e-04 2.0414053e-03 6.3780660e-04]"
[5],"[1.9304689e-04 1.1488965e-04 6.9659454e-01 3.3598130e-03 7.4981526e-02
 1.4039057e-01 3.0604601e-02 4.5662917e-02 6.7804719e-04 7.4200127e-03]"
